sentence_1	sentence_2	score
Israel planes strike inside Syria	Japan scrambles jets against Russian military planes	0.6613620519638062
The point is an unarmed child was murdered.	The point is an unarmed child was murdered who was black	0.6915705800056458
A black and white dog is swimming in a large green lake.	A black and white dog swimming in the pool	0.6986265778541565
Prince George christened in London	Prince George is christened at St Jamess Palace	0.7034144997596741
The analysts said they believe the payroll statistics provide a more accurate picture of the economy because they are based on a larger sample.	Court orders political ban on Italy’s Berlusconi	0.2567306458950043
At least six dead in US shooting rampage	Police Gunman killed 6 in California shootings	0.6116127967834473
Taliban prison break: 250 militants escape after attack on Pakistan jail	Pakistani prisoner assaulted in Jammu jail	0.6033090353012085
A girl is putting gel in her hair.	A girl is styling her hair	0.6968401670455933
the cfe is very important for european security. 	the cfe is a cornerstone of european security	0.6642064452171326
Prince Charles 'compares Vladimir Putin to Adolf Hitler'	Smugglers in a van chased down a pickup and SUV carrying other smugglers and illegal immigrants, said Pinal County Sheriff Roger Vanderpool.	0.1550648957490921
And you didn't have to.	Yet you didnt have to declare it	0.5197571516036987
The proportion of people covered by employers dropped from 62.3 percent in 2001 to 61.3 percent last year.	The 30year bond US30YTRR dipped 1432 for a yield of 426 percent from 423 percent	0.44842225313186646
The Nasdaq is down roughly 0.4 percent for the month, on track to snap a 7-month streak of gains.	The privately held Google is believed to be profitable.	0.3802938759326935
5.9-magnitude quake hits Sunda Strait, Indonesia: USGS	63magnitude quake hits Honshu Japan CENC	0.6690749526023865
House-Senate deal reached on payroll tax measure	Just so long as the tax is paid	0.49926435947418213
Thirty-three of the 42 men had been arrested by Wednesday evening, said Daniel Bogden, U.S. attorney in Nevada.	Thirtyfour of the men have been arrested and the others are being sought US Attorney Daniel Bogden said yesterday	0.6371667981147766
A dog enjoys a romp in the water with mountains and sand in the background.	A dog digging in the sand	0.6782119870185852
A deer jumps a fence.	The deer jumped over the fence	0.7061602473258972
The missing workers, two men and a woman, were inside the building when the first blast occurred, Mayor Joe T. Parker said.	Red Cross workers released in Ukraine	0.33700433373451233
The unions also staged a five-day strike in March that forced all but one of Yale's dining halls to close.	The unions also staged a fiveday strike in March strikes have preceded eight of the last 10 contracts	0.6400758624076843
A group of girls are exiting a taxi.	A group of people are riding in the back of a truck	0.5899659395217896
Australian PM Gillard set to win leadership challenge	Palestinian leadership condemn Israeli FM call to oust Abbas	0.3974080979824066
7 Things to Know About Ethanol	Gunman Among 7 Dead After Florida Apartment Shooting	0.4574611485004425
Israel, Palestinians seek another meeting Monday: U.S. official	"I'm very proud of the citizens of this state," said Gov. John Baldacci, a casino foe.	0.2363271713256836
If draining the ponds in Maryland will further help establish Steve's innocence, we welcome it."	Mr Bryant is innocent and expects to be completely exonerated Mackey said in a statement	0.44738370180130005
A boy is sitting in a room playing a piano by lamp light.	A boy plays a piano	0.6837831735610962
GE posts 9% profit drop for third quarter	The deal approved by both companies board of directors is expected to be completed in the third quarter of Nvidias fiscal third quarter	0.5472738742828369
Two dogs on the beach.	Thousands protest gay marriage in France	0.1161281019449234
Today, Dean ends his four-day, 10-city "Sleepless Summer" tour in Chicago and New York.	British Airways New YorktoLondon runs will end in October	0.2767265737056732
Algerian priest to lecture about Christian heritage in N. Africa	We condemn the Governing Council headed by the United States Sadr said in a fiery sermon at Koufa mosque near Najaf	0.36588069796562195
Brigadier General Edward Aritonang, a police spokesman, confirmed yesterday that another two had been arrested, one in Jakarta and another in Magelang, Central Java.	The Communications Workers Union, which represents more than 2,300 Comcast employees, called the executive pay package excessive when a typical union employee makes about $27,000 annually.	0.09950705617666245
Classic crossword - Saturday 1st June	Cryptic crossword  Saturday 27th April	0.653725266456604
A sea turtle is hunting for fish.	The turtle followed the fish	0.6617131233215332
Today in History, April 23	23 killed in Iraq car bombings	0.13183708488941193
The young boy is jumping into the pool on his belly.	. What is your definition of "life force"?	0.10062075406312943
US drone strike kills seven in North Waziristan	Suspected drone strike kills 4 in Pakistan	0.7028908729553223
Dozens injured in Connecticut train collision	Several dead 550 injured in Argentina train crash	0.6900466084480286
A man is opening a package containing headphones.	A woman is wearing headphones	0.5985174179077148
Supreme Court possibilities if Romney wins election	Hollande wins French presidential election	0.5910178422927856
If I'm angry, it will show up in one of those scans..	If Im hyper active it will show up in one of those scans	0.6466643810272217
Kerry plan to include prisoner release, settlement freeze	Radio Israel set to increase Palestinian prisoner release	0.6164456009864807
A person is slicing a shallot.	Syrian opposition agree to landmark peace talks	0.07540666311979294
Two little girls are playing on a trampoline.	Two boy are playing on a trampoline	0.7098554968833923
Obama's poll rating drops in boost for Republican rivals	"But that does not clear them of the responsibility to do everything possible to minimize civilian harm."	0.10738081485033035
Lewis Hamilton Takes Pole for Russian GP	Air Force Instructor Faces Sentencing for Rape	0.33470919728279114
the ensuing battle and airstrikes killed at least 10 militants. 	A small white dog chews on a twig while lying on a wooden deck.	0.06942198425531387
Hasn't council tax been frozen for most people?	A boy is playing key board.	0.05523427575826645
Paper is being cut with scissors.	The boy cut the grass by the curb with scissors	0.5723505020141602
Mailblocks was founded five years after WebTV was acquired by Microsoft for $425 million.	Volume was moderate at 82768 million shares up from 79895 million at the same point Tuesday	0.12295489013195038
The grant also funds beach testing in King George County, Norfolk and Virginia Beach.	Besides Hampton and Newport News the grant funds water testing in Yorktown King George County Norfolk and Virginia Beach	0.6897343993186951
When did I compare homo sexuaity with a developmental disorder?	Thousands protest gay marriage	0.11527478694915771
A man is peeling a potato.	Donetsk Region Protesters Detain Trucks Carrying Government Rocket Ammo	0.08699500560760498
Parked white double decker bus.	Red double decker bus	0.6740900278091431
The television and desk of hotel room with lamp lighting.	A boy is sitting in a room playing a piano by lamp light	0.5975439548492432
The Americas market will decline 2.1 percent to $30.6 billion in 2003, and then grow 15.7 percent to $35.4 billion in 2004.	The SIA says the DRAM market is expected to grow 29 percent to 157 billion in 2003 and 43 percent to 225 billion in 2004	0.5979986786842346
A masked man sings.	A man in a hat sings a song	0.6451166272163391
Syria's PM escapes assassination try, regime says	Syrian prime minister survives assassination attempt	0.6402338743209839
