sentence_1	sentence_2	score
One man and two women dressed in vampire costumes	A man and two women dressed in costumes	0.9067554473876953
"It's a wonder that Porchia was the only deceased in this case," Sax added.	They were brutally beaten and its really a wonder that Porchia is the only deceased in this case	0.6936208605766296
US Senate Confirms Janet Yellen as New Central Bank Chief	Egypts Brotherhood as Beleaguered as Its Leader	0.9999998807907104
Russia 'alone' in blaming Syrian rebels for chemical attack: US	US Assad used chemical weapons on Syria rebels	0.7129963040351868
Egypt policeman killed in Sinai attack	Seven Filipinos slain in Yemen attack	0.7661658525466919
A person does tricks on a bike on a ramp surrounded by trees.	A person wearing a bike helmet rides a bike on a path through trees	0.523224949836731
A man rides a horse.	The man is riding a horse	0.6128973960876465
A small monkey walks through water.	A monkey is walking through the water	0.6886782050132751
A girl runs along a river bank with two black dogs.	The quote you provide has nothing to do with jury nullification.	0.08306070417165756
ozawa said that if japan rises to the occasion then japan will never be beaten even in terms of military power.	Clashes as Greeks protest against more cutbacks	0.11513464897871017
a clear plastic chair in front of book shelves.	A cat reclines on an office chair	0.3724321722984314
A kitten is playing with a toy.	A boy is playing with a toy	0.6490933299064636
Australian PM Gillard ousted in leadership vote	Rangers voted into Division Three	0.5976419448852539
Hot-Air Balloon Catches Fire in Virginia	A man is lifting a car.	0.12035299092531204
Dozens killed in air strike on bakery in central Syria	Many killed in Syrian air strike	0.6515745520591736
a siemens spokesman in germany stated that heinrich von pierer stated that siemens was beginning talks with interested chinese parties about a sale of the plutonium-processing facility. 	a siemens spokesman in germany stated that heinrich von pierer stated that gerhard schroeder stated that gerhard schroeder is not against the sale of the plutoniumprocessing facility in principle	0.7288171052932739
Someone is putting ingredients into a wok.	A person is mixing ingredients in a bowl	0.65386962890625
The dog ran in the water at the beach.	A dog running along the beach	0.4892144799232483
A man is putting papers on a dish.	A day of rage in Bahrain	0.02736915461719036
A close up of a cat with its eyes closed.	A close up of a brown faced cat	0.528346061706543
Woman dies in Co Cork house fire	13 children die in fire Myanmar mosque fire	0.5642412900924683
"This is an easy case in my view and wholly without merit, both factually and legally."	Suspected US drone targets Islamic seminary in Pakistan	0.011903947219252586
Australian PM says 'Very confident' signals are from black box	A black pickup truck was also seen in the Campbells Creek area Morris said	0.3878205418586731
A man and woman are driving down the road in an open air vehicle.	A man and woman are driving down the street in a jeep	0.6074916124343872
For the full year period ending June 30, 2003, high-speed lines increased by 45 percent.	For the 12month period ending June 30 highspeed lines installed in homes and businesses increased by 45 percent	0.5586411952972412
Pistorius officer dropped from case	Service officials said Carlson refused to recuse himself from the case	0.5376930832862854
A woman is feeding an aardvark.	A woman is feeding a man	0.9078826904296875
Woman leading her small dog through an obstacle course.	The woman is leading a dog through an obstacle course	0.7488607168197632
A woman is squeezing some cucumber slices.	Yemen suicide bombing kills soldiers	0.02474565990269184
A bird is perched on a person's gloved hand.	A young boy in a brown jacket playing with snow.	0.03319158777594566
executive director of the arms control association in washington daryl kimball stated the israeli document could affect the debate over india.	The shows creator and executive producer Phil Rosenthal quipped in a statement We had a big contract negotiation	0.33570897579193115
Stanford (46-15) plays South Carolina (44-20) today in a first-round game at Rosenblatt Stadium in Omaha, Neb.	Stanford 4615 plays South Carolina 4420 on Friday in the opening game of the doubleelimination tournament	0.5442641973495483
The results are to be published in Wednesday's issue of The Journal of the American Medical Association.	The study results were released at a meeting in Seattle of the American Thoracic Society and also will be published in tomorrows issue of The New England Journal of Medicine	0.7203258872032166
A man is slicing potato.	A man is slicing a potato	0.678313672542572
A woman is cutting up some meat.	A woman cuts up some meat	0.7456205487251282
Lebanon's PM forms 'unity cabinet' Lebanon's prime minister has formed a cabinet more than 10 months after taking office, taking in a wide range of political groups after bridging serious divisions am	Abbas to lead Palestinian unity government	0.2797583341598511
Cameron loses parliamentary vote on Syria military action	UK vote rejects military action	0.6595601439476013
Double Jeopardy actually enforces a jury nullification.	The jury is not told about juror nullification	0.6002517342567444
Thanks to the euro's rise against the Japanese currency, the dollar was at 117.24 yen, well above the overnight 10-month low of 116 yen.	The euros rise against the yen and speculation of Japanese intervention helped the dollar firm to 11725 yen  well above a 10month low of 116 yen hit on Thursday	0.5439338684082031
A red and gray train travels through a tunnel amongst the trees.	The train comes down the track between two rows of trees	0.3870636820793152
7 killed, 3 injured in south China road accident	Two killed seventeen injured in Raiwind road accident	0.6788493394851685
Headlines in major Iranian newspapers on April 5	Conan O'Brien at the White House Correspondents' Dinner	0.25335371494293213
A person is doing pencil tricks with his hand.	A person is writing with a pencil	0.6343665719032288
Johnson re-elected London mayor	Boris Johnson reelected London mayor	0.9091516137123108
Rallies demand 'Justice for Trayvon'	Saudi Women To Protest Against Driving Ban	0
Egypt court temporarily releases Mubarak over illicit gains	Egypt court orders release of Mubarak	0.47199389338493347
Pakistan to release most senior Afghan Taliban prisoner	Pakistan releases top Afghan Taliban prisoner	0.7385677099227905
Carnival Corp. stock was down 2.5 percent, or 81 cents, at $31.20 on the New York Stock Exchange.	Oracle shares fell 27 cents or 2 percent to 1309	0.32555270195007324
A cruise ship docked at shore.	A cruise liner docked at the shoreline	0.7191570997238159
The company has expanded into providing other services for buyers, including payment services.	Its also a strategic win for Overture given that Knight Ridder had been using Googles advertising services	0.3357115089893341
A young girl riding a white and grey horse.	a little girl is riding a white and grey horse	0.8199971914291382
Two dogs are running on the grass.	Three dogs are running on the grass	0.7863236665725708
A man is playing baseball.	A boy plays baseball	0.497586190700531
A person is slicing carrots in half.	PC David Rathband: twin brother's fears for his 'bestest mate'	0.03023391403257847
Police: Explosion in Belfast Cathedral Quarter	Local Militia Bolsters Islamist Militants in Mali	1
Senior journalist killed in Pakistan	Two women watching the street with their bikes to see when they may cross.	0.045746006071567535
Man dies in French 'anti-terror operation'	Nato solider dies in Afghanistan	0.769694447517395
A man wearing an orange coat speaks to another as they walk in the snow.	A man is sledding on an orange slide	0.4867995083332062
The nation's largest retailer has told its 100 top suppliers they have to start using electronic tags on all pallets of goods by Jan. 25, 2005.	Rolfe said Linksys overtook Cisco Systems last year as the leading supplier of WLAN equipment	0.4852999150753021
The primary focus of Systematic Dialectics is syn chronic, not dia chronic.	general nikolai n urakov is the longtime director of the the state scientific center of applied microbiology	0.24515719711780548
The primary focus of Systematic Dialectics is syn chronic, not dia chronic.	Romney eyes US Republican primary endgame	0.47340407967567444
The product can be instructed to permit business-only use, according to Sendmail.	Sendmail said the system can even be set up to permit businessonly usage	0.40792474150657654
